塢	wu
塥	ge
塯	liu
塾	shu
墂	biao
墅	shu
墆	zhi
墊	dian
墌	zhi
墐	jin
墑	di
墒	shang
墓	mu
墢	ba
墥	dong
墦	fan
墬	di
墲	mu
墳	fen
墶	da
墷	ye
墸	zhu
墼	ji
墿	yi
壁	bi
壂	dian
壄	ye
壏	xian
壔	dao
壕	hao
壗	jin
壩	ba
士	shi
壬	ren
壭	san
壱	yi
壴	zhu
壹	yi
壽	shou
夀	shou
夁	yi
夂	zhi
変	bian
复	fu
夏	xia
夓	xia
夜	ye
夡	qi
大	da
夨	ze
夫	fu
失	shi
夶	bi
夷	yi
夻	hua
夿	ba
奃	di
奇	qi
奋	fen
奌	dian
契	qi
奒	kai
奕	yi
奠	dian
奦	wu
奭	shi
奮	fen
奰	bi
奺	jiu
好	hao
奾	xian
奿	fan
妀	ji
妄	wang
妇	fu
妊	ren
妋	fu
妓	ji
妗	jin
妞	niu
妢	fen
妣	bi
妩	wu
妭	ba
妮	ni
妰	zhuo
妲	da
妳	ni
妶	xian
妷	zhi
妻	qi
妼	bi
姆	mu
姇	fu
始	shi
姒	si
姙	ren
姛	dong
姝	shu
姞	ji
姠	xiang
姡	hua
姨	yi
姪	zhi
姫	ji
姬	ji
姭	xian
姷	you
姼	shi
娉	ping
娊	xian
娐	fu
娗	ting
娡	zhi
娣	di
娨	xian
娩	mian
娪	wu
娬	wu
娰	si
娴	xian
娶	qu
娸	qi
娹	xian
娺	zhuo
娻	dong
婂	mian
婊	biao
婋	xiao
婌	shu
婍	qi
婎	hui
婏	fan
婗	ni
婝	dian
婢	bi
婦	fu
婩	an
婰	dian
婱	xian
婲	hua
婳	hua
婷	ting
婺	wu
媂	di
媈	hui
媍	fu
媐	yi
媔	mian
媕	an
媗	xuan
媞	shi
媤	si
媹	liu
嫉	ji
嫌	xian
嫕	yi
嫙	xuan
嫛	yi
嫟	ni
嫡	di
嫤	jin
嫧	ze
嫵	wu
嫺	xian
嫻	xian
嫿	hua
嬂	zhi
嬄	yi
嬅	hua
嬎	fan
嬏	fan
嬐	xian
嬑	yi
嬒	hui
嬔	fu
嬕	shi
嬖	bi
嬞	dong
嬟	yi
嬧	jin
嬵	mian
嬶	bi
嬺	ni
嬼	liu
孈	hui
孎	zhu
孔	kong
孚	fu
孝	xiao
孠	si
季	ji
孧	you
孰	shu
孴	ni
孵	fu
宀	mian
守	shou
安	an
宐	yi
宔	zhu
官	guan
宜	yi
实	shi
実	shi
宣	xuan
室	shi
宥	you
宧	yi
宩	shi
宪	xian
宯	xiao
宵	xiao
寁	zan
寂	ji
寄	ji
富	fu
寔	shi
寖	jin
寘	zhi
寤	wu
實	shi
寭	hui
寱	yi
寲	yi
寺	si
导	dao
寿	shou
尃	fu
尌	shu
導	dao
小	xiao
尒	er
尓	er
尔	er
尗	shu
尙	shang
尚	shang
尟	xian
尠	xian
尢	you
尣	wang
尤	you
尩	wang
尪	wang
尫	wang
就	jiu
尸	shi
尼	ni
尽	jin
屄	bi
屈	qu
屋	wu
屍	shi
屎	shi
屏	ping
屐	ji
屔	ni
屛	ping
属	shu
屬	shu
屰	ni
屳	xian
屶	hui
屷	hui
屹	yi
屺	qi
屻	ren
屼	wu
岂	qi
岃	ren
岉	wu
岌	ji
岎	fen
岐	qi
岓	qi
岖	qu
岘	xian
岛	dao
岜	ba
岝	zuo
岞	zuo
岨	qu
岪	fu
岴	qu
岸	an
岼	ping
岽	dong
峄	yi
峅	bian
峇	ba
峊	fu
峏	er
峒	dong
峓	yi
峔	mu
峕	shi
峖	an
峙	zhi
峜	ji
峟	you
峡	xia
峳	you
峴	xian
島	dao
峽	xia
崄	xian
崆	kong
崋	hua
崎	qi
崠	dong
崤	xiao
崬	dong
崱	ze
崺	yi
崻	zhi
崼	shi
嵀	zhu
嵆	ji
嵇	ji
嵉	ting
嵍	wu
嵜	qi
嵦	kai
嵧	liu
嵨	wu
嵮	dian
嵴	ji
嵵	shi
嶇	qu
嶊	zui
嶋	dao
嶌	dao
嶑	xiang
嶜	jin
嶧	yi
嶪	ye
嶫	ye
嶬	yi
嶮	xian
嶯	ji
嶳	di
嶵	zui
嶷	yi
嶹	dao
巅	dian
巓	dian
巔	dian
左	zuo
巫	wu
己	ji
已	yi
巳	si
巴	ba
巵	zhi
巷	xiang
巸	yi
巹	jin
巼	ba
巾	jin
巿	fu
币	bi
市	shi
帆	fan
师	shi
帉	fen
帋	zhi
帙	zhi
帜	zhi
帝	di
帟	yi
帠	yi
帡	ping
師	shi
帲	ping
帴	san
帺	qi
帻	ze
幅	fu
幆	yi
幈	ping
幑	hui
幕	mu
幖	biao
幘	ze
幙	mu
幞	fu
幟	zhi
幡	fan
幣	bi
幤	bi
幩	fen
幰	xian
平	ping
幼	you
幽	you
幾	ji
庁	ting
庂	ze
庇	bi
庑	wu
底	di
店	dian
府	fu
庠	xiang
庡	yi
庢	zhi
庤	zhi
座	zuo
庨	xiao
庭	ting
庮	you
庳	bi
庴	ji
庵	an
庶	shu
庻	shu
廂	xiang
廄	jiu
廇	liu
廌	zhi
廏	jiu
廐	jiu
廑	jin
廙	yi
廝	si
廡	wu
廦	bi
廭	ji
廯	xian
廰	ting
廳	ting
廷	ting
廸	di
廻	hui
廽	hui
开	kai
弁	bian
异	yi
弃	qi
弅	fen
弈	yi
弊	bi
弋	yi
弌	yi
弍	er
弎	san
式	shi
弐	er
弑	shi
弒	shi
弗	fu
弙	wu
弝	ba
弟	di
弣	fu
弤	di
弦	xian
弬	yi
弲	xuan
弻	bi
弼	bi
彁	ge
彃	bi
彇	xiao
彐	ji
彑	ji
彗	hui
彘	zhi
彙	hui
彚	hui
彛	yi
彜	yi
彝	yi
彞	yi
彪	biao
彴	zhuo
彶	ji
役	yi
彺	wang
彼	bi
彽	di
彿	fu
往	wang
徃	wang
徍	wang
徏	zhi
徔	zhi
徚	dong
徛	ji
徝	zhi
徥	shi
徧	bian
復	fu
徻	hui
徽	hui
忀	xiang
忂	qu
必	bi
忆	yi
忈	ren
忉	dao
忌	ji
忍	ren
忎	ren
忔	qi
忕	shi
志	zhi
忘	wang
忛	fan
忢	wu
忣	ji
忤	wu
忧	you
忭	bian
忮	zhi
忯	qi
忸	niu
忺	xian
忾	kai
忿	fen
怃	wu
怈	yi
怍	zuo
怛	da
思	si
怟	di
怡	yi
怣	you
怤	fu
急	ji
怩	ni
怫	fu
怭	bi
怮	you
怰	xuan
怶	bi
怷	shu
怾	zhi
怿	yi
恀	shi
恃	shi
恉	zhi
恏	hao
恐	kong
恕	shu
恖	si
恚	hui
恛	hui
恞	yi
恢	hui
恦	shang
恫	dong
恵	hui
恷	xiao
恺	kai
悎	hao
悒	yi
悔	hui
悘	yi
悞	wu
悟	wu
悠	you
悥	yi
悬	xuan
悮	wu
悸	ji
悹	guan
悺	guan
悼	dao
悽	qi
悾	kong
惄	ni
惍	jin
惎	ji
惘	wang
惠	hui
惦	dian
惯	guan
想	xiang
惼	bian
愃	xuan
愅	ge
愊	bi
愋	xuan
愎	bi
意	yi
愐	mian
愒	kai
愤	fen
愭	qi
愱	ji
愵	ni
愷	kai
愾	kai
慔	mu
慕	mu
慣	guan
慦	jiu
慧	hui
慨	kai
慯	shang
慸	di
慹	zhi
慼	qi
慽	qi
慿	ping
憂	you
憄	zhi
憇	qi
憈	qu
憑	ping
憓	hui
憢	xiao
憣	fan
憤	fen
憩	qi
憪	xian
憮	wu
憲	xian
憶	yi
憸	xian
懁	xuan
懂	dong
懌	yi
懗	xia
懠	qi
懥	zhi
懫	zhi
懮	you
懯	fu
懰	liu
懳	hui
懸	xuan
懻	ji
懿	yi
戈	ge
戊	wu
戍	shu
戓	ge
戙	dong
戚	qi
戟	ji
戠	zhi
戢	ji
戨	ge
戵	qu
戺	shi
扁	bian
扂	dian
扄	shang
扅	yi
扆	yi
手	shou
扌	shou
扒	ba
打	da
払	fan
扤	wu
执	zhi
扨	ren
扭	niu
扶	fu
扺	zhi
扻	zhi
技	ji
抃	bian
把	ba
抑	yi
抒	shu
抚	fu
抜	ba
択	ze
抧	zhi
抳	ni
抴	ye
抵	di
抾	qu
拂	fu
拄	zhu
拇	mu
拊	fu
拔	ba
拙	zhuo
拞	di
拟	ni
择	ze
拭	shi
拸	yi
拻	hui
拾	shi
挃	zhi
指	zhi
按	an
挌	ge
挏	dong
挚	zhi
挤	ji
挥	hui
挦	xian
挹	yi
挺	ting
捂	wu
捄	jiu
捉	zhuo
捌	ba
捑	ze
捒	shu
捓	ye
捙	ye
捣	dao
捬	fu
捯	dao
捽	zuo
捿	qi
掀	xian
掂	dian
授	shou
掋	di
掎	ji
掑	qi
掓	shu
掖	ye
掜	yi
控	kong
掷	zhi
掼	guan
揂	jiu
揎	xuan
揓	shi
揖	yi
揙	bian
揝	zan
揞	an
揤	ji
揩	kai
揪	jiu
揫	jiu
揮	hui
揱	xiao
揶	ye
搁	ge
搗	dao
搘	zhi
搟	xian
搢	jin
搭	da
搱	zhi
搳	hua
搿	ge
摀	wu
摅	shu
摎	jiu
摕	di
摖	qi
摜	guan
摦	hua
摭	zhi
摯	zhi
摽	biao
撃	ji
撊	xian
撍	zan
撎	yi
撏	xian
撕	si
撘	da
撝	hui
撠	ji
撨	fu
撫	fu
撯	zhuo
撶	hua
擆	zhuo
擇	ze
擊	ji
擛	ye
擠	ji
擢	zhuo
擣	dao
擨	ye
擪	ye
擫	ye
擬	ni
擱	ge
擲	zhi
擳	zhi
攄	shu
攅	zan
攇	xian
攒	zan
攕	xian
攢	zan
攧	dian
支	zhi
攲	qi
收	shou
攸	you
攺	yi
敁	dian
敄	wu
效	xiao
敋	ge
敌	di
救	jiu
敝	bi
敟	dian
敡	yi
散	san
敧	ji
敩	xiao
敮	xia
数	shu
敵	di
敷	fu
數	shu
敺	qu
敼	yi
斀	zhuo
斁	yi
斃	bi
斅	xiao
斆	xiao
斉	qi
斊	qi
斤	jin
斧	fu
斪	qu
斫	zhuo
斯	si
斱	zhuo
斲	zhuo
斵	zhuo
斸	zhu
施	shi
斿	you
旂	qi
旈	liu
旉	fu
旋	xuan
旎	ni
旑	yi
旒	liu
旖	yi
旗	qi
旘	zhi
旙	fan
旛	fan
无	wu
旡	ji
既	ji
旣	ji
旧	jiu
旨	zhi
旳	di
时	shi
旹	shi
旺	wang
旿	wu
昃	ze
昊	hao
昍	xuan
昐	fen
易	yi
昗	ze
昝	zan
昡	xuan
昦	hao
昨	zuo
昪	bian
是	shi
昰	shi
昵	ni
昸	dong
显	xian
時	shi
晅	xuan
晉	jin
晊	zhi
晋	jin
晌	shang
晑	xiang
晓	xiao
晔	ye
晖	hui
晛	xian
晤	wu
晦	hui
晧	hao
晫	zhuo
晬	zui
晲	ni
晵	qi
晹	yi
智	zhi
晻	an
暀	wang
暁	xiao
暂	zan
暄	xuan
暆	yi
暇	xia
暉	hui
暍	ye
暏	shu
暑	shu
暗	an
暟	kai
暣	qi
暤	hao
暨	ji
暩	ji
暫	zan
暭	hao
暮	mu
暱	ni
暳	hui
暶	xuan
暹	xian
曀	yi
曁	ji
曄	ye
曅	ye
曉	xiao
曍	hao
曎	yi
曏	xiang
曗	ye
曙	shu
曯	zhu
曲	qu
曳	ye
曵	ye
書	shu
最	zui
會	hui
朆	fen
有	you
朌	fen
服	fu
朐	qu
朘	zui
望	wang
朞	ji
期	qi
朢	wang
木	mu
朮	shu
术	shu
朰	mu
朱	zhu
朲	ren
朳	ba
朷	dao
机	ji
朻	jiu
朼	bi
杇	wu
杋	fan
杌	wu
杒	ren
杓	biao
杕	di
杙	yi
杞	qi
束	shu
杣	mian
杦	jiu
杫	si
東	dong
杴	xian
杸	shu
杹	hua
杼	zhu
极	ji
枃	jin
枅	ji
枈	bi
枉	wang
枌	fen
枍	yi
枎	fu
枝	zhi
枠	hua
枢	shu
枤	di
枭	xiao
枮	xian
枰	ping
枳	zhi
枵	xiao
枻	yi
枼	ye
枽	ye
枾	shi
柀	bi
柂	yi
柅	ni
柉	fan
柎	fu
柒	qi
柙	xia
柚	you
柢	di
柣	zhi
柩	jiu
柫	fu
柭	ba
柱	zhu
柲	bi
柳	liu
柶	si
柹	shi
柾	jiu
柿	shi
栀	zhi
栁	liu
标	biao
栉	zhi
栋	dong
树	shu
栔	qi
栖	qi
栘	yi
栙	xiang
栠	ren
校	xiao
栣	ren
栧	yi
株	zhu
栬	zui
栭	er
栮	er
栯	you
栺	yi
栻	shi
格	ge
栿	fu
案	an
桉	an
桋	yi
桌	zhuo
桎	zhi
桕	jiu
桚	zan
桞	liu
桤	qi
桦	hua
桯	ting
桴	fu
桺	liu
桼	qi
梃	ting
梄	you
梊	di
梋	xuan
梐	bi
梑	di
梔	zhi
梕	ren
梞	ji
梟	xiao
梤	fen
梧	wu
梲	zhuo
梳	shu
梵	fan
梺	xia
梽	zhi
棁	zhuo
棄	qi
棉	mian
棊	qi
棋	qi
棘	ji
棟	dong
棢	wang
棣	di
棥	fan
棨	qi
棭	yi
棯	ren
棲	qi
棳	zhuo
棴	fu
棺	guan
棻	fen
棼	fen
棿	ni
椃	hao
椅	yi
椊	zuo
植	zhi
椓	zhuo
椛	hua
椡	dao
椣	dian
椥	zhi
椨	fu
椬	yi
椰	ye
椱	fu
椸	yi
楅	bi
楎	hui
楒	si
楖	zhi
楘	mu
楟	ting
楢	you
楥	xuan
楦	xuan
楪	ye
楫	ji
業	ye
極	ji
楷	kai
楿	xiang
榁	shi
榌	bi
榏	yi
榑	fu
榯	shi
榰	zhi
榳	ting
榴	liu
榹	si
榿	qi
槅	ge
槇	dian
槉	ji
槕	zhuo
槙	dian
槜	zui
槝	dao
槠	zhu
槣	ji
槥	hui
槬	hua
槭	qi
槱	you
槸	yi
槿	jin
樀	di
樊	fan
樌	guan
樍	ze
標	biao
樛	jiu
樞	shu
樦	zhu
樭	ji
樲	er
樴	zhi
樶	zui
樹	shu
樺	hua
橂	dian
橆	wu
橊	liu
橌	xian
橎	fan
橝	dian
橞	hui
機	ji
橡	xiang
橥	zhu
橨	fen
橮	liu
橵	san
橶	ji
橾	shu
檅	hui
檇	zui
檈	xuan
檌	zui
檍	yi
檓	hui
檕	ji
檘	ping
檝	ji
檤	dao
檥	yi
檦	biao
檰	mian
檱	qi
檵	ji
檷	ni
檹	yi
櫀	qi
櫅	ji
櫊	ge
櫋	mian
櫌	you
櫍	zhi
櫘	hui
櫛	zhi
櫡	zhuo
櫧	zhu
櫫	zhu
櫶	xian
櫹	xiao
櫾	you
欀	xiang
欋	qu
欍	jiu
欘	zhu
欛	ba
欥	yi
欫	qi
欬	kai
欭	yi
欹	yi
欺	qi
歊	xiao
歋	ye
歌	ge
歍	wu
歏	jin
歗	xiao
歝	yi
止	zhi
武	wu
歧	qi
歵	ze
死	si
殇	shang
殊	shu
殔	yi
殖	zhi
殗	ye
殛	ji
殣	jin
殤	shang
殧	jiu
殨	hui
殪	yi
殳	shu
殶	zhu
殹	yi
殽	xiao
殿	dian
毀	hui
毁	hui
毄	ji
毅	yi
毇	hui
毉	yi
毊	xiao
毋	wu
毌	guan
母	mu
比	bi
毕	bi
毖	bi
毙	bi
毜	hao
毣	mu
毦	er
毨	xian
毪	mu
毫	hao
毴	bi
毵	san
毶	san
毹	shu
毺	shu
毿	san
氁	mu
氍	qu
氏	shi
氐	di
气	qi
気	qi
氘	dao
氙	xian
氛	fen
氟	fu
氡	dong
氣	qi
氨	an
氭	dong
氼	ni
氾	fan
汀	ting
汁	zhi
汄	ze
汅	mian
汇	hui
汋	zhuo
汎	fan
汏	da
汔	qi
汙	wu
汚	wu
汜	si
污	wu
汣	jiu
汥	zhi
汦	zhi
汪	wang
汲	ji
汳	bian
汴	bian
汼	niu
汽	qi
汾	fen
沂	yi
沋	you
沏	qi
沐	mu
沓	da
沔	mian
沘	bi
沚	zhi
沠	liu
沢	ze
沭	shu
沶	yi
油	you
治	zhi
泀	si
泆	yi
泋	hui
泎	ze
泏	zhu
泑	you
泗	si
泙	ping
泛	fan
泜	zhi
泣	qi
泤	si
泥	ni
注	zhu
泫	xuan
泭	fu
泲	ji
泴	guan
泽	ze
洂	ye
洃	hui
洄	hui
洍	si
洎	ji
洏	er
洑	fu
洔	zhi
洖	wu
洙	zhu
洝	an
洞	dong
洢	yi
津	jin
洨	xiao
洱	er
洴	ping
洷	zhi
洿	wu
浀	qu
流	liu
浂	yi
浉	shi
浊	zhuo
浍	hui
济	ji
浏	liu
浕	jin
浞	zhuo
浟	you
浥	yi
浩	hao
浮	fu
浯	wu
浳	yi
浸	jin
涀	xian
涄	ping
消	xiao
涍	xiao
涎	xian
涏	ting
涘	si
涤	di
涪	fu
涫	guan
涭	shou
液	ye
涳	kong
涷	dong
涿	zhuo
淀	dian
淆	xiao
淇	qi
淏	hao
淑	shu
淒	qi
淔	zhi
淜	ping
淣	ni
淭	qu
淲	biao
淽	zhi
済	ji
渏	yi
渑	mian
渚	zhu
渟	ting
渠	qu
渢	fan
渧	di
渲	xuan
游	you
湆	qi
湇	qi
湎	mian
湏	hui
湒	ji
湘	xiang
湙	yi
湜	shi
湢	bi
湤	shi
湩	dong
湵	you
湺	xian
湿	shi
溍	jin
溜	liu
溡	shi
溢	yi
溩	wu
溭	ze
溮	shi
溺	ni
溼	shi
滆	ge
滇	dian
滈	hao
滌	di
滍	zhi
滏	fu
滑	hua
滒	ge
滗	bi
滙	hui
滞	zhi
滭	bi
滮	biao
滯	zhi
滳	shang
滴	di
滺	you
滼	fan
漃	ji
漆	qi
漈	ji
漌	jin
漐	zhi
漜	ye
漡	shang
漩	xuan
漪	yi
漱	shu
潄	shu
潅	guan
潇	xiao
潌	zhi
潓	hui
潕	wu
潗	ji
潩	yi
潱	ye
潴	zhu
潷	bi
潻	shu
澅	hua
澌	si
澍	shu
澑	liu
澓	fu
澔	hao
澖	xian
澠	mian
澤	ze
澨	shi
澮	hui
澱	dian
澲	ye
澺	yi
激	ji
濁	zhuo
濅	jin
濆	fen
濈	ji
濊	hui
濐	zhu
濕	shi
濖	shu
濜	jin
濝	qi
濞	bi
濟	ji
濠	hao
濯	zhuo
濽	zan
瀀	you
瀃	si
瀄	zhi
瀇	wang
瀈	hui
瀌	biao
瀏	liu
瀗	xian
瀟	xiao
瀦	zhu
瀪	fan
瀭	shu
瀱	ji
瀵	fen
瀷	yi
瀿	fan
灂	zhuo
灈	qu
灌	guan
灏	hao
灒	zan
灝	hao
灞	ba
灟	zhu
灦	xian
灬	biao
灰	hui
灱	xiao
灲	xiao
灳	hui
灸	jiu
灼	zhuo
炁	qi
炃	fen
炄	niu
炈	yi
炌	kai
炏	kai
炑	mu
炙	zhi
炞	bian
炟	da
炠	xia
炢	zhu
炥	fu
炦	ba
炪	zhuo
炫	xuan
炷	zhu
点	dian
炻	shi
烃	ting
烍	xian
烏	wu
烒	shi
烗	kai
烚	xia
烛	zhu
烜	xuan
烠	hui
烣	hui
烦	fan
烨	ye
烩	hui
烬	jin
烰	fu
烴	ting
烵	zhuo
烶	ting
焂	shu
焇	xiao
焍	di
焏	ji
焐	wu
焘	dao
焚	fen
無	wu
焤	fu
焩	ping
焲	yi
煆	xia
煇	hui
煊	xuan
煏	bi
煑	zhu
煡	jin
煩	fan
煮	zhu
煶	shi
煸	bian
熃	wu
熓	wu
熘	liu
熚	bi
熛	biao
熟	shu
熠	yi
熤	yi
熪	yi
熫	zhi
熮	liu
熵	shang
熼	yi
熽	xiao
燁	ye
燌	fen
燍	si
燓	fen
燔	fan
燚	yi
燡	yi
燬	hui
燭	zhu
燱	yi
燴	hui
燵	da
燹	xian
燼	jin
燾	dao
爂	biao
爗	ye
爟	guan
爥	zhu
父	fu
爷	ye
爸	ba
爺	ye
爾	er
牑	bian
牖	you
牗	you
牛	niu
牜	niu
牞	jiu
牡	mu
牣	ren
牧	mu
物	wu
牫	ge
牭	si
牰	you
牱	ge
牳	mu
牴	di
牾	wu
犄	ji
犆	zhi
犙	san
犮	ba
犯	fan
犱	ji
犳	zhuo
犴	an
犵	ge
犹	you
狃	niu
狄	di
狇	mu
狋	yi
狎	xia
狔	ni
狖	you
狝	xian
狤	ji
狩	shou
狭	xia
狮	shi
狴	bi
狹	xia
狾	zhi
猃	xian
猇	xiao
猉	qi
猊	ni
猋	biao
猗	yi
猘	zhi
猠	dian
猪	zhu
献	xian
猵	bian
猶	you
猷	you
猾	hua
獅	shi
獆	hao
獈	yi
獋	hao
獔	hao
獘	bi
獙	bi
獢	xiao
獣	shou
獦	ge
獩	hui
獫	xian
獮	xian
獱	bian
獸	shou
獻	xian
玁	xian
玂	qi
玄	xuan
王	wang
玐	ba
玑	ji
玓	di
玖	jiu
玘	qi
玝	wu
玞	fu
玣	bian
现	xian
玴	yi
玵	an
玶	ping
玷	dian
玸	fu
玹	xuan
珆	yi
珋	liu
珌	bi
珒	jin
珗	xian
珠	zhu
珥	er
珦	xiang
珨	xia
珲	hui
珶	di
珷	wu
珸	wu
珽	ting
現	xian
琁	xuan
琄	xuan
琈	fu
琉	liu
琎	jin
琔	dian
琢	zuo
琦	qi
琪	qi
琯	guan
琸	zhuo
琻	jin
瑄	xuan
瑕	xia
瑠	liu
瑡	shi
瑦	wu
瑨	jin
瑬	liu
瑹	shu
瑾	jin
瑿	yi
璂	qi
璇	xuan
璍	ye
璑	wu
璖	qu
璠	fan
璡	jin
璢	liu
璣	ji
璤	hui
璧	bi
璩	qu
璯	hui
璶	jin
璹	shu
璻	zui
璿	xuan
瓆	zhi
瓉	zan
瓒	zan
瓖	xiang
瓘	guan
瓙	dao
瓚	zan
瓡	zhi
瓨	xiang
瓵	yi
瓶	ping
甁	ping
甂	bian
甈	qi
甉	xian
甋	di
甒	wu
甫	fu
由	you
电	dian
甶	fu
甸	dian
甹	ping
町	ting
画	hua
甼	ting
畀	bi
畁	bi
畂	liu
畄	liu
畆	mu
畈	fan
畉	fu
畐	fu
畒	mu
畗	da
留	liu
畝	mu
畞	mu
畢	bi
畣	da
畤	zhi
畦	qi
畩	yi
番	fan
畫	hua
畮	mu
異	yi
畱	liu
畵	hua
畸	ji
畿	ji
疁	liu
疎	shu
疏	shu
疐	zhi
疑	yi
疕	bi
疙	ge
疚	jiu
疜	xia
疣	you
疤	ba
疧	qi
疨	xia
疪	bi
疫	yi
疰	zhu
疷	zhi
疻	zhi
疾	ji
痃	xuan
痍	yi
痐	hui
痔	zhi
痚	xiao
痟	xiao
痡	fu
痣	zhi
痦	wu
痩	shou
痫	xian
痬	yi
痯	guan
痵	ji
痷	an
痹	bi
痺	bi
瘃	zhu
瘗	yi
瘝	guan
瘞	yi
瘠	ji
瘣	hui
瘤	liu
瘦	shou
瘨	dian
瘩	da
瘭	biao
瘱	yi
癁	fu
癅	liu
癇	xian
癎	xian
癏	guan
癔	yi
癙	shu
癜	dian
癠	ji
癣	xuan
癪	ji
癫	dian
癬	xuan
癯	qu
癲	dian
癹	ba
皀	ji
皍	ji
皓	hao
皕	bi
皛	xiao
皜	hao
皞	hao
皟	ze
皡	hao
皢	xiao
皣	ye
皥	hao
盀	qi
益	yi
盕	fan
盗	dao
盙	fu
盜	dao
盡	jin
盥	guan
盦	an
盫	an
目	mu
盳	wang
直	zhi
盵	qi
相	xiang
眂	shi
眄	mian
県	xian
眎	shi
眔	da
眙	yi
眝	zhu
眠	mian
眡	shi
眤	ni
眩	xuan
眱	di
眴	xuan
睇	di
睍	xian
睗	shi
睤	bi
睦	mu
睨	ni
睪	yi
睱	xia
睳	hui
睻	xuan
瞎	xia
瞓	fen
瞔	ze
瞖	yi
瞩	zhu
瞯	xian
瞱	ye
瞸	ye
瞺	hui
瞿	qu
矈	mian
矊	mian
矎	xuan
矏	mian
矔	guan
矚	zhu
矜	jin
矝	jin
矠	ze
矢	shi
矣	yi
知	zhi
矲	ba
石	shi
矵	qi
矶	ji
矹	wu
矾	fan
砆	fu
砋	zhi
砌	qi
砛	jin
砥	di
砩	fu
砪	mu
砫	zhu
砭	bian
砯	ping
硃	zhu
硌	ge
硍	xian
硐	dong
硖	xia
硛	yi
硝	xiao
硣	xiao
硤	xia
硫	liu
硴	hua
硺	zhuo
硿	kong
碁	qi
碔	wu
碕	qi
碘	dian
碛	qi
碥	bian
碧	bi
碬	xia
碲	di
碶	qi
碹	xuan
磂	liu
磃	si
磆	hua
磍	xia
磜	qi
磟	liu
磦	biao
磧	qi
磩	qi
磯	ji
磲	qu
磾	di
礋	ze
礏	ye
礒	yi
礥	xian
礩	zhi
礬	fan
礶	guan
示	shi
礻	shi
祀	si
祁	qi
祆	xian
祇	qi
祈	qi
祉	zhi
祍	ren
祎	yi
祏	shi
祐	you
祑	zhi
祓	fu
祔	fu
祗	zhi
祚	zuo
祛	qu
祝	zhu
祥	xiang
祦	wu
祩	zhu
祫	xia
祬	zhi
祭	ji
祲	jin
祶	di
祷	dao
祺	qi
祼	guan
祽	zui
禁	jin
禂	dao
禃	zhi
禆	bi
禈	hui
禉	you
福	fu
禑	wu
禒	xian
禔	zhi
禕	yi
禗	si
禘	di
禚	zhuo
禝	ji
禠	si
禣	fu
禤	xuan
禥	qi
禨	ji
禩	si
禱	dao
禶	zan
私	si
秂	ren
秇	yi
秈	xian
秎	fen
秏	hao
秓	zhi
秕	bi
秖	zhi
秜	ni
秞	you
秨	zuo
秩	zhi
秪	zhi
秫	shu
积	ji
秲	zhi
秷	zhi
秹	ren
移	yi
秼	zhu
秽	hui
秿	fu
稃	fu
稓	zuo
稔	ren
稘	ji
稙	zhi
稚	zhi
稡	zui
稥	xiang
稦	yi
稨	bian
稩	ji
稪	fu
稲	dao
稴	xian
稷	ji
稺	zhi
稻	dao
稽	ji
穄	ji
穆	mu
穉	zhi
穊	ji
積	ji
穓	yi
穖	ji
穘	xiao
穛	zhuo
穝	zui
穢	hui
穧	ji
穮	biao
穱	zhuo
究	jiu
空	kong
窆	bian
窋	zhu
窏	wu
窒	zhi
窙	xiao
窡	zhuo
窤	guan
窧	zhuo
窹	wu
竍	shi
竎	fu
竒	qi
竓	hao
竕	fen
竖	shu
竘	qu
竚	zhu
竢	si
竩	yi
竪	shu
竬	qu
竮	ping
竹	zhu
竺	zhu
笁	zhu
笄	ji
笆	ba
笈	ji
笑	xiao
笓	bi
笔	bi
笖	yi
笗	dong
笚	da
笛	di
笜	zhu
笥	si
符	fu
笪	da
第	di
笮	ze
笰	fu
笲	fan
笵	fan
笶	shi
笾	bian
筁	qu
筅	xian
筆	bi
筊	xiao
筋	jin
筑	zhu
筓	ji
答	da
筚	bi
筟	fu
筦	guan
筪	xia
筫	zhi
筮	shi
筯	zhu
筰	zuo
筱	xiao
筳	ting
筿	xiao
箄	bi
箅	bi
箆	bi
箇	ge
箌	dao
箕	ji
箙	fu
箜	kong
管	guan
箦	ze
箫	xiao
箮	xuan
箯	bian
箱	xiang
箲	xian
箳	ping
箷	yi
箸	zhu
箼	wu
箽	dong
箿	ji
範	fan
築	zhu
篒	shi
篠	xiao
篦	bi
篧	zhuo
篫	zhu
篲	hui
篳	bi
篴	di
簀	ze
簃	yi
簈	ping
簊	ji
簗	zhu
簘	xiao
簟	dian
簠	fu
簪	zan
簫	xiao
簭	shi
簮	zan
簯	qi
簱	qi
籂	shi
籇	hao
籍	ji
籎	yi
籏	qi
籓	fan
籗	zhuo
籧	qu
籩	bian
籭	si
籱	zhuo
籴	di
籵	fan
籼	xian
籾	ni
粃	bi
粅	wu
粉	fen
粊	bi
粑	ba
粪	fen
粫	er
粬	qu
粯	xian
粰	fu
粸	qi
糀	hua
糁	san
糂	san
糄	bian
糆	mian
糌	zan
糐	fu
糝	san
糞	fen
糣	san
糤	san
糬	shu
糮	xian
糳	zuo
糴	di
糹	si
糺	jiu
糾	jiu
糿	you
紀	ji
紉	ren
紐	niu
紒	ji
紓	shu
紙	zhi
級	ji
紛	fen
